Code_bom,ID_Produs,Cantitate_Produsa,ID_Componenta,Cantitate_Necesara,Unitatea_Masura
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00239,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00385,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00424,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00426,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00428,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00430,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00188,5.2,mp
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00326,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00367,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00368,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00548,0.35,mp
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00726,1.4,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00750,5.65,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00751,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_01079,1.65,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_01080,0.2,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_01121,3.3,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00029,9.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00057,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00073,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00074,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00115,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00152,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00246,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00264,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00291,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00364,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00416,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00251,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00254,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00342,0.12,kg
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_08025,5.33,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_08050,4.66,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,Mpr_03309,0.35,kg
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00379,0.6,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00459,5.5,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00463,1.0,set
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00549,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00605,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00610,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00071,0.06,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00071,0.27,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00178,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00266,9.0,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00434,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00712,,mp
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00712,,mp
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00798,4.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00272,1.41,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00273,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,Maux_32332,0.15,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00078,8.95,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00169,5.2,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00278,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00376,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00380,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00381,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00411,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00412,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00413,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00442,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00443,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00444,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00446,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00686,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00102,9.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00106,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00120,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00121,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00122,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00123,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00124,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00125,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00126,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00127,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00128,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00098,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00099,11.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00100,8.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00101,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00122,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00170,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00186,7.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00205,0.1,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00224,4.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00259,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00453,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00531,4.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00561,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00577,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00646,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00651,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_04469,0.34,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_31244,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00002,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00003,8.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00004,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00013,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00015,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00017,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00019,11.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00020,5.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00129,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00293,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00295,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00296,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00298,9.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00042,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00058,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00239,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,Evi_00498,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00064,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00188,5.8,mp
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00326,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00367,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00368,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00548,1.0,mp
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_01079,1.66,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_01080,6.46,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_01121,4.54,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_01122,3.1,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00029,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00030,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00057,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00073,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00074,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00152,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00246,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00264,3.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00291,2.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00343,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00416,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00254,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00300,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,EVI_00361,1.0,Units
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00095,6.92,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_00342,0.14,kg
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_06975,0.03,kg
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_08025,0.08,m
CHHC-W7R2-6R-4B2/1A_1,CHHC-W7R2-6R-4B2/1A,1.0,E_08050,5.98,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00379,0.6,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00459,5.5,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00463,1.0,set
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00605,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00609,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00785,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00178,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00266,8.1,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00470,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00712,,mp
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00712,,mp
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,Maux_32332,0.15,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00078,2.75,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00080,0.05,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00169,5.2,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00187,0.4,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00278,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00376,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00380,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00381,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00411,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00412,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00413,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00442,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00443,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00444,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00446,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00658,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00659,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00660,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00661,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00662,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00663,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00664,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00667,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00686,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00102,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00106,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00120,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00121,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00122,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00123,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00124,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00125,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00126,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00127,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00128,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00146,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00155,0.63,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00205,0.1,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00211,0.71,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00212,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00213,5.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00215,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00224,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00227,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00259,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00546,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00570,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00642,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00646,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00650,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00684,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00685,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00727,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00741,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00744,8.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00745,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00778,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00786,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_04469,0.34,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_04469,0.29,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_31242,6.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00003,4.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00004,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00013,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00015,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00017,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00019,8.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00129,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00295,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00396,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,Mpr_02641,0.05,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00653,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00058,2.0,Units
